"货币名称","现汇买入价","现钞买入价","现汇卖出价","现钞卖出价","外管局中间价","中行折算价","发布时间"
"美元",656.36,651.02,659.15,659.15,651.8,651.8,"2018.06.26 20:00:00"
"美元",656.36,651.02,659.15,659.15,651.8,651.8,"2018.06.26 19:58:07"
"美元",656.36,651.02,659.15,659.15,651.8,651.8,"2018.06.26 19:55:44"
"美元",656.36,651.02,659.15,659.15,651.8,651.8,"2018.06.26 19:52:56"
"美元",656.36,651.02,659.15,659.15,651.8,651.8,"2018.06.26 19:48:14"
"美元",656.36,651.02,659.15,659.15,651.8,651.8,"2018.06.26 19:47:16"
"美元",656.31,650.97,659.1,659.1,651.8,651.8,"2018.06.26 19:39:43"
"美元",656.11,650.78,658.89,658.89,651.8,651.8,"2018.06.26 19:34:16"
"美元",656.11,650.78,658.89,658.89,651.8,651.8,"2018.06.26 19:32:19"
"美元",656.11,650.78,658.89,658.89,651.8,651.8,"2018.06.26 19:29:04"
"美元",656.11,650.78,658.89,658.89,651.8,651.8,"2018.06.26 19:26:29"
"美元",656.11,650.78,658.89,658.89,651.8,651.8,"2018.06.26 19:25:03"
"美元",656.11,650.78,658.89,658.89,651.8,651.8,"2018.06.26 19:22:02"
"美元",656.11,650.78,658.89,658.89,651.8,651.8,"2018.06.26 19:19:32"
"美元",656.11,650.78,658.89,658.89,651.8,651.8,"2018.06.26 19:18:52"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 19:16:20"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 19:14:17"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 19:11:44"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 19:06:24"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 19:04:58"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 19:02:28"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 19:01:25"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 19:01:03"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 19:00:34"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 18:59:50"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 18:58:29"
"美元",656.21,650.88,659,659,651.8,651.8,"2018.06.26 18:55:53"
"美元",656.26,650.93,659.05,659.05,651.8,651.8,"2018.06.26 18:54:10"
"美元",656.26,650.93,659.05,659.05,651.8,651.8,"2018.06.26 18:51:49"
"美元",656.31,650.97,659.1,659.1,651.8,651.8,"2018.06.26 18:48:42"
"美元",656.31,650.97,659.1,659.1,651.8,651.8,"2018.06.26 18:43:45"
"美元",656.31,650.97,659.1,659.1,651.8,651.8,"2018.06.26 18:38:20"
"美元",656.31,650.97,659.1,659.1,651.8,651.8,"2018.06.26 18:35:03"
"美元",656.31,650.97,659.1,659.1,651.8,651.8,"2018.06.26 18:33:38"
"美元",656.31,650.97,659.1,659.1,651.8,651.8,"2018.06.26 18:28:30"
"美元",656.21,650.88,659,659,651.8,651.8,"2018.06.26 18:26:26"
"美元",656.36,651.02,659.15,659.15,651.8,651.8,"2018.06.26 18:25:01"
"美元",656.36,651.02,659.15,659.15,651.8,651.8,"2018.06.26 18:22:29"
"美元",656.41,651.07,659.2,659.2,651.8,651.8,"2018.06.26 18:19:41"
"美元",656.41,651.07,659.2,659.2,651.8,651.8,"2018.06.26 18:18:25"
"美元",656.41,651.07,659.2,659.2,651.8,651.8,"2018.06.26 18:17:01"
"美元",656.41,651.07,659.2,659.2,651.8,651.8,"2018.06.26 18:14:45"
"美元",656.51,651.17,659.3,659.3,651.8,651.8,"2018.06.26 18:13:50"
"美元",656.51,651.17,659.3,659.3,651.8,651.8,"2018.06.26 18:10:35"
"美元",656.51,651.17,659.3,659.3,651.8,651.8,"2018.06.26 18:09:52"
"美元",656.51,651.17,659.3,659.3,651.8,651.8,"2018.06.26 18:06:35"
"美元",656.46,651.12,659.25,659.25,651.8,651.8,"2018.06.26 18:05:35"
"美元",656.46,651.12,659.25,659.25,651.8,651.8,"2018.06.26 18:04:03"
"美元",656.46,651.12,659.25,659.25,651.8,651.8,"2018.06.26 17:55:51"
"美元",656.46,651.12,659.25,659.25,651.8,651.8,"2018.06.26 17:54:39"
"美元",656.51,651.17,659.3,659.3,651.8,651.8,"2018.06.26 17:53:56"
"美元",656.51,651.17,659.3,659.3,651.8,651.8,"2018.06.26 17:50:22"
"美元",656.41,651.07,659.2,659.2,651.8,651.8,"2018.06.26 17:46:50"
"美元",656.36,651.02,659.15,659.15,651.8,651.8,"2018.06.26 17:44:17"
"美元",656.26,650.93,659.05,659.05,651.8,651.8,"2018.06.26 17:40:12"
"美元",656.16,650.83,658.94,658.94,651.8,651.8,"2018.06.26 17:39:05"
"美元",655.96,650.63,658.74,658.74,651.8,651.8,"2018.06.26 17:32:02"
"美元",655.52,650.18,658.29,658.29,651.8,651.8,"2018.06.26 17:23:01"
"美元",655.37,650.03,658.14,658.14,651.8,651.8,"2018.06.26 17:22:51"
"美元",655.17,649.84,657.94,657.94,651.8,651.8,"2018.06.26 17:15:17"
"美元",655.07,649.74,657.84,657.84,651.8,651.8,"2018.06.26 17:04:36"
"美元",654.87,649.54,657.64,657.64,651.8,651.8,"2018.06.26 16:46:37"
"美元",654.97,649.64,657.74,657.74,651.8,651.8,"2018.06.26 16:45:36"
"美元",655.07,649.74,657.84,657.84,651.8,651.8,"2018.06.26 16:42:47"
"美元",655.02,649.69,657.79,657.79,651.8,651.8,"2018.06.26 16:41:37"
"美元",654.92,649.59,657.69,657.69,651.8,651.8,"2018.06.26 16:40:22"
"美元",654.87,649.54,657.64,657.64,651.8,651.8,"2018.06.26 16:39:21"
"美元",654.92,649.59,657.69,657.69,651.8,651.8,"2018.06.26 16:37:44"
"美元",654.82,649.49,657.59,657.59,651.8,651.8,"2018.06.26 16:37:17"
"美元",654.97,649.64,657.74,657.74,651.8,651.8,"2018.06.26 16:36:11"
"美元",655.07,649.74,657.84,657.84,651.8,651.8,"2018.06.26 16:35:10"
"美元",655.12,649.79,657.89,657.89,651.8,651.8,"2018.06.26 16:34:52"
"美元",655.02,649.69,657.79,657.79,651.8,651.8,"2018.06.26 16:34:45"
"美元",654.97,649.64,657.74,657.74,651.8,651.8,"2018.06.26 16:34:10"
"美元",654.72,649.39,657.49,657.49,651.8,651.8,"2018.06.26 16:34:02"
"美元",654.67,649.34,657.44,657.44,651.8,651.8,"2018.06.26 16:33:35"
"美元",654.57,649.24,657.34,657.34,651.8,651.8,"2018.06.26 16:31:51"
"美元",654.52,649.19,657.29,657.29,651.8,651.8,"2018.06.26 16:31:46"
"美元",654.42,649.09,657.19,657.19,651.8,651.8,"2018.06.26 16:29:41"
"美元",654.47,649.14,657.24,657.24,651.8,651.8,"2018.06.26 16:29:24"
"美元",654.54,649.21,657.31,657.31,651.8,651.8,"2018.06.26 16:28:45"
"美元",654.52,649.19,657.29,657.29,651.8,651.8,"2018.06.26 16:28:34"
"美元",654.47,649.14,657.24,657.24,651.8,651.8,"2018.06.26 16:28:27"
"美元",654.42,649.09,657.19,657.19,651.8,651.8,"2018.06.26 16:25:49"
"美元",654.47,649.14,657.24,657.24,651.8,651.8,"2018.06.26 16:23:51"
"美元",654.37,649.04,657.14,657.14,651.8,651.8,"2018.06.26 16:22:30"
"美元",654.27,648.95,657.04,657.04,651.8,651.8,"2018.06.26 16:09:36"
"美元",654.47,649.14,657.24,657.24,651.8,651.8,"2018.06.26 16:08:13"
"美元",654.22,648.9,656.99,656.99,651.8,651.8,"2018.06.26 16:07:07"
"美元",654.17,648.85,656.94,656.94,651.8,651.8,"2018.06.26 16:06:59"
"美元",654.07,648.75,656.84,656.84,651.8,651.8,"2018.06.26 16:05:08"
"美元",653.97,648.65,656.74,656.74,651.8,651.8,"2018.06.26 15:53:42"
"美元",654.05,648.73,656.82,656.82,651.8,651.8,"2018.06.26 15:52:18"
"美元",654.1,648.78,656.87,656.87,651.8,651.8,"2018.06.26 15:46:38"
"美元",654.02,648.7,656.79,656.79,651.8,651.8,"2018.06.26 15:41:03"
"美元",653.95,648.63,656.72,656.72,651.8,651.8,"2018.06.26 15:38:29"
"美元",653.97,648.65,656.74,656.74,651.8,651.8,"2018.06.26 15:37:24"
"美元",654.07,648.75,656.84,656.84,651.8,651.8,"2018.06.26 15:33:55"
"美元",654.12,648.8,656.89,656.89,651.8,651.8,"2018.06.26 15:32:11"
"美元",654.14,648.82,656.91,656.91,651.8,651.8,"2018.06.26 15:24:33"
"美元",654.09,648.77,656.86,656.86,651.8,651.8,"2018.06.26 15:22:15"
"美元",654.05,648.73,656.82,656.82,651.8,651.8,"2018.06.26 15:10:17"
"美元",654.12,648.8,656.89,656.89,651.8,651.8,"2018.06.26 15:06:59"
"美元",654.22,648.9,656.99,656.99,651.8,651.8,"2018.06.26 15:06:18"
"美元",654.33,649,657.1,657.1,651.8,651.8,"2018.06.26 14:47:28"
"美元",654.27,648.95,657.04,657.04,651.8,651.8,"2018.06.26 14:45:16"
"美元",654.22,648.9,656.99,656.99,651.8,651.8,"2018.06.26 14:45:00"
"美元",654.12,648.8,656.89,656.89,651.8,651.8,"2018.06.26 14:43:27"
"美元",654.07,648.75,656.84,656.84,651.8,651.8,"2018.06.26 14:42:17"
"美元",653.99,648.67,656.76,656.76,651.8,651.8,"2018.06.26 14:41:50"
"美元",653.92,648.6,656.69,656.69,651.8,651.8,"2018.06.26 14:37:20"
"美元",653.97,648.65,656.74,656.74,651.8,651.8,"2018.06.26 14:36:08"
"美元",654,648.68,656.77,656.77,651.8,651.8,"2018.06.26 14:35:05"
"美元",654.02,648.7,656.79,656.79,651.8,651.8,"2018.06.26 14:34:07"
"美元",654.07,648.75,656.84,656.84,651.8,651.8,"2018.06.26 14:32:27"
"美元",654.12,648.8,656.89,656.89,651.8,651.8,"2018.06.26 14:30:04"
"美元",654.02,648.7,656.79,656.79,651.8,651.8,"2018.06.26 14:24:53"
"美元",653.9,648.58,656.67,656.67,651.8,651.8,"2018.06.26 14:20:32"
"美元",653.82,648.5,656.59,656.59,651.8,651.8,"2018.06.26 14:12:17"
"美元",653.72,648.4,656.49,656.49,651.8,651.8,"2018.06.26 14:06:41"
"美元",653.67,648.35,656.44,656.44,651.8,651.8,"2018.06.26 14:06:34"
"美元",653.57,648.25,656.34,656.34,651.8,651.8,"2018.06.26 14:04:59"
"美元",653.67,648.35,656.44,656.44,651.8,651.8,"2018.06.26 14:04:43"
"美元",653.82,648.5,656.59,656.59,651.8,651.8,"2018.06.26 13:57:26"
"美元",653.77,648.45,656.54,656.54,651.8,651.8,"2018.06.26 13:51:31"
"美元",653.67,648.35,656.44,656.44,651.8,651.8,"2018.06.26 13:48:56"
"美元",653.72,648.4,656.49,656.49,651.8,651.8,"2018.06.26 13:47:31"
"美元",653.67,648.35,656.44,656.44,651.8,651.8,"2018.06.26 13:45:09"
"美元",653.82,648.5,656.59,656.59,651.8,651.8,"2018.06.26 13:43:48"
"美元",653.97,648.65,656.74,656.74,651.8,651.8,"2018.06.26 13:40:07"
"美元",654.02,648.7,656.79,656.79,651.8,651.8,"2018.06.26 13:34:37"
"美元",654.39,649.06,657.16,657.16,651.8,651.8,"2018.06.26 11:45:25"
"美元",654.32,648.99,657.09,657.09,651.8,651.8,"2018.06.26 11:37:34"
"美元",654.25,648.93,657.02,657.02,651.8,651.8,"2018.06.26 11:29:34"
"美元",654.22,648.9,656.99,656.99,651.8,651.8,"2018.06.26 11:25:45"
"美元",654.17,648.85,656.94,656.94,651.8,651.8,"2018.06.26 11:21:27"
"美元",654.12,648.8,656.89,656.89,651.8,651.8,"2018.06.26 11:21:04"
"美元",654.13,648.81,656.9,656.9,651.8,651.8,"2018.06.26 11:21:04"
"美元",654.07,648.75,656.84,656.84,651.8,651.8,"2018.06.26 11:19:39"
"美元",654.12,648.8,656.89,656.89,651.8,651.8,"2018.06.26 11:19:33"
"美元",654.06,648.74,656.83,656.83,651.8,651.8,"2018.06.26 11:19:21"
"美元",654.05,648.73,656.82,656.82,651.8,651.8,"2018.06.26 11:17:43"
"美元",654.07,648.75,656.84,656.84,651.8,651.8,"2018.06.26 11:17:06"
"美元",654.14,648.82,656.91,656.91,651.8,651.8,"2018.06.26 11:15:37"
"美元",654.16,648.84,656.93,656.93,651.8,651.8,"2018.06.26 11:15:20"
"美元",654.22,648.9,656.99,656.99,651.8,651.8,"2018.06.26 11:13:00"
"美元",654.25,648.93,657.02,657.02,651.8,651.8,"2018.06.26 11:11:23"
"美元",654.3,648.97,657.07,657.07,651.8,651.8,"2018.06.26 11:09:14"
"美元",654.27,648.95,657.04,657.04,651.8,651.8,"2018.06.26 11:07:45"
"美元",654.25,648.93,657.02,657.02,651.8,651.8,"2018.06.26 11:07:35"
"美元",654.17,648.85,656.94,656.94,651.8,651.8,"2018.06.26 11:04:00"
"美元",654.12,648.8,656.89,656.89,651.8,651.8,"2018.06.26 10:55:04"
"美元",654.17,648.85,656.94,656.94,651.8,651.8,"2018.06.26 10:54:59"
"美元",654.39,649.06,657.16,657.16,651.8,651.8,"2018.06.26 10:52:36"
"美元",654.27,648.95,657.04,657.04,651.8,651.8,"2018.06.26 10:47:33"
"美元",654.17,648.85,656.94,656.94,651.8,651.8,"2018.06.26 10:42:57"
"美元",654.27,648.95,657.04,657.04,651.8,651.8,"2018.06.26 10:40:07"
"美元",654.22,648.9,656.99,656.99,651.8,651.8,"2018.06.26 10:39:50"
"美元",654.32,648.99,657.09,657.09,651.8,651.8,"2018.06.26 10:33:16"
"美元",654.42,649.09,657.19,657.19,651.8,651.8,"2018.06.26 10:33:06"
"美元",654.27,648.95,657.04,657.04,651.8,651.8,"2018.06.26 10:32:06"
"美元",654.17,648.85,656.94,656.94,651.8,651.8,"2018.06.26 10:30:51"
"美元",654.12,648.8,656.89,656.89,651.8,651.8,"2018.06.26 10:30:33"
"美元",654.17,648.85,656.94,656.94,651.8,651.8,"2018.06.26 10:28:47"
"美元",654.12,648.8,656.89,656.89,651.8,651.8,"2018.06.26 10:28:05"
"美元",654.07,648.75,656.84,656.84,651.8,651.8,"2018.06.26 10:27:42"
"美元",654.02,648.7,656.79,656.79,651.8,651.8,"2018.06.26 10:27:32"
"美元",653.92,648.6,656.69,656.69,651.8,651.8,"2018.06.26 10:25:16"
"美元",653.92,648.6,656.69,656.69,651.8,651.8,"2018.06.26 10:25:15"
"美元",653.99,648.67,656.76,656.76,651.8,651.8,"2018.06.26 10:19:33"
"美元",653.95,648.63,656.72,656.72,651.8,651.8,"2018.06.26 10:19:04"
"美元",653.87,648.55,656.64,656.64,651.8,651.8,"2018.06.26 10:18:38"
"美元",653.87,648.55,656.64,656.64,651.8,651.8,"2018.06.26 10:17:31"
"美元",653.92,648.6,656.69,656.69,651.8,651.8,"2018.06.26 10:16:42"
"美元",653.87,648.55,656.64,656.64,651.8,651.8,"2018.06.26 10:16:22"
"美元",653.72,648.4,656.49,656.49,651.8,651.8,"2018.06.26 10:15:51"
"美元",653.52,648.2,656.29,656.29,651.8,651.8,"2018.06.26 10:14:54"
"美元",653.52,648.2,656.29,656.29,651.8,651.8,"2018.06.26 10:14:50"
"美元",653.52,648.2,656.29,656.29,651.8,651.8,"2018.06.26 10:12:14"
"美元",653.52,648.2,656.29,656.29,651.8,651.8,"2018.06.26 10:11:29"
"美元",653.52,648.2,656.29,656.29,651.8,651.8,"2018.06.26 10:09:44"
"美元",653.47,648.15,656.24,656.24,651.8,651.8,"2018.06.26 10:08:08"
"美元",653.37,648.05,656.14,656.14,651.8,651.8,"2018.06.26 10:06:04"
"美元",653.47,648.15,656.24,656.24,651.8,651.8,"2018.06.26 10:05:26"
"美元",653.17,647.86,655.94,655.94,651.8,651.8,"2018.06.26 10:04:14"
"美元",653.12,647.81,655.89,655.89,651.8,651.8,"2018.06.26 10:03:58"
"美元",653.07,647.76,655.84,655.84,651.8,651.8,"2018.06.26 09:59:59"
"美元",653.1,647.79,655.87,655.87,651.8,651.8,"2018.06.26 09:57:29"
"美元",653.06,647.75,655.83,655.83,651.8,651.8,"2018.06.26 09:57:15"
"美元",653,647.69,655.77,655.77,651.8,651.8,"2018.06.26 09:56:58"
"美元",652.94,647.63,655.71,655.71,651.8,651.8,"2018.06.26 09:55:46"
"美元",652.82,647.51,655.59,655.59,651.8,651.8,"2018.06.26 09:48:15"
"美元",652.97,647.66,655.74,655.74,651.8,651.8,"2018.06.26 09:45:53"
"美元",652.92,647.61,655.69,655.69,651.8,651.8,"2018.06.26 09:45:37"
"美元",652.77,647.46,655.54,655.54,651.8,651.8,"2018.06.26 09:44:34"
"美元",652.52,647.21,655.29,655.29,651.8,651.8,"2018.06.26 09:42:19"
"美元",652.53,647.22,655.3,655.3,651.8,651.8,"2018.06.26 09:42:19"
"美元",652.47,647.16,655.24,655.24,651.8,651.8,"2018.06.26 09:40:47"
"美元",652.42,647.11,655.19,655.19,651.8,651.8,"2018.06.26 09:36:16"
"美元",652.47,647.16,655.24,655.24,651.8,651.8,"2018.06.26 09:35:26"
"美元",652.34,647.03,655.11,655.11,651.8,651.8,"2018.06.26 09:34:50"
"美元",652.32,647.01,655.09,655.09,651.8,651.8,"2018.06.26 09:33:41"
"美元",652.17,646.87,654.94,654.94,651.8,651.8,"2018.06.26 09:31:17"
"美元",652.27,646.97,655.04,655.04,651.8,651.8,"2018.06.26 09:24:05"
"美元",652.27,646.97,655.04,655.04,651.8,651.8,"2018.06.26 09:23:59"
"美元",652.27,646.97,655.04,655.04,648.93,648.93,"2018.06.26 09:21:22"
"美元",652.47,647.16,655.24,655.24,648.93,648.93,"2018.06.26 09:21:15"
"美元",652.67,647.36,655.44,655.44,648.93,648.93,"2018.06.26 09:21:11"
"美元",652.87,647.56,655.64,655.64,648.93,648.93,"2018.06.26 09:21:03"
"美元",652.97,647.66,655.74,655.74,648.93,648.93,"2018.06.26 09:20:58"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.26 09:20:52"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.26 08:41:46"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.26 06:50:57"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.26 05:30:00"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.26 00:00:05"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 23:53:50"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 23:35:57"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 23:25:24"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 23:22:17"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 23:17:10"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 23:05:23"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 23:03:04"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 22:58:41"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 22:55:59"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 22:50:36"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 22:48:47"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 22:46:35"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 22:44:37"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 22:39:19"
"美元",652.67,647.36,655.44,655.44,648.93,648.93,"2018.06.25 22:38:20"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 22:36:56"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 22:36:01"
"美元",652.87,647.56,655.64,655.64,648.93,648.93,"2018.06.25 22:25:36"
"美元",652.87,647.56,655.64,655.64,648.93,648.93,"2018.06.25 22:22:42"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 22:18:40"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 22:16:28"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 22:08:51"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 22:05:27"
"美元",652.87,647.56,655.64,655.64,648.93,648.93,"2018.06.25 22:00:16"
"美元",652.87,647.56,655.64,655.64,648.93,648.93,"2018.06.25 21:59:22"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 21:59:03"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 21:53:55"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 21:52:15"
"美元",652.72,647.41,655.49,655.49,648.93,648.93,"2018.06.25 21:49:39"
"美元",652.72,647.41,655.49,655.49,648.93,648.93,"2018.06.25 21:47:06"
"美元",652.72,647.41,655.49,655.49,648.93,648.93,"2018.06.25 21:44:05"
"美元",652.67,647.36,655.44,655.44,648.93,648.93,"2018.06.25 21:43:19"
"美元",652.62,647.31,655.39,655.39,648.93,648.93,"2018.06.25 21:41:03"
"美元",652.62,647.31,655.39,655.39,648.93,648.93,"2018.06.25 21:39:30"
"美元",652.62,647.31,655.39,655.39,648.93,648.93,"2018.06.25 21:37:20"
"美元",652.52,647.21,655.29,655.29,648.93,648.93,"2018.06.25 21:35:03"
"美元",652.52,647.21,655.29,655.29,648.93,648.93,"2018.06.25 21:33:05"
"美元",652.47,647.16,655.24,655.24,648.93,648.93,"2018.06.25 21:30:34"
"美元",652.47,647.16,655.24,655.24,648.93,648.93,"2018.06.25 21:30:15"
"美元",652.27,646.97,655.04,655.04,648.93,648.93,"2018.06.25 21:30:04"
"美元",652.27,646.97,655.04,655.04,648.93,648.93,"2018.06.25 21:21:15"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 21:18:20"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 21:13:24"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 21:07:13"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 21:06:16"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 21:02:09"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 21:01:15"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 20:55:48"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 20:53:32"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 20:49:41"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 20:43:44"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 20:41:04"
"美元",652.22,646.92,654.99,654.99,648.93,648.93,"2018.06.25 20:33:15"
"美元",652.27,646.97,655.04,655.04,648.93,648.93,"2018.06.25 20:32:10"
"美元",652.27,646.97,655.04,655.04,648.93,648.93,"2018.06.25 20:30:27"
"美元",652.27,646.97,655.04,655.04,648.93,648.93,"2018.06.25 20:26:46"
"美元",652.27,646.97,655.04,655.04,648.93,648.93,"2018.06.25 20:26:08"
"美元",652.27,646.97,655.04,655.04,648.93,648.93,"2018.06.25 20:23:59"
"美元",652.32,647.01,655.09,655.09,648.93,648.93,"2018.06.25 20:22:58"
"美元",652.32,647.01,655.09,655.09,648.93,648.93,"2018.06.25 20:21:34"
"美元",652.32,647.01,655.09,655.09,648.93,648.93,"2018.06.25 20:20:00"
"美元",652.32,647.01,655.09,655.09,648.93,648.93,"2018.06.25 20:17:39"
"美元",652.32,647.01,655.09,655.09,648.93,648.93,"2018.06.25 20:15:33"
"美元",652.37,647.06,655.14,655.14,648.93,648.93,"2018.06.25 20:15:01"
"美元",652.47,647.16,655.24,655.24,648.93,648.93,"2018.06.25 20:12:51"
"美元",652.47,647.16,655.24,655.24,648.93,648.93,"2018.06.25 20:11:52"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 20:10:34"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 20:07:15"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 20:06:29"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 20:05:02"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 20:04:12"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 20:03:15"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 20:03:02"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 20:02:09"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 19:56:51"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 19:55:50"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 19:50:45"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 19:48:59"
"美元",652.57,647.26,655.34,655.34,648.93,648.93,"2018.06.25 19:48:18"
"美元",652.62,647.31,655.39,655.39,648.93,648.93,"2018.06.25 19:47:33"
"美元",652.67,647.36,655.44,655.44,648.93,648.93,"2018.06.25 19:45:36"
"美元",652.72,647.41,655.49,655.49,648.93,648.93,"2018.06.25 19:45:01"
"美元",652.72,647.41,655.49,655.49,648.93,648.93,"2018.06.25 19:41:58"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 19:36:42"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 19:33:30"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 19:30:53"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 19:26:32"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 19:25:50"
"美元",652.77,647.46,655.54,655.54,648.93,648.93,"2018.06.25 19:22:56"
"美元",652.87,647.56,655.64,655.64,648.93,648.93,"2018.06.25 19:22:40"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 19:20:06"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 19:19:21"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 19:17:00"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 19:16:05"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 19:15:36"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 19:14:10"
"美元",653.02,647.71,655.79,655.79,648.93,648.93,"2018.06.25 19:12:32"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 19:11:50"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 19:11:12"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 19:10:06"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 19:04:34"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 19:04:04"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 19:02:42"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 19:02:07"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 19:01:19"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 19:00:29"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 18:58:42"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 18:57:35"
"美元",653.07,647.76,655.84,655.84,648.93,648.93,"2018.06.25 18:52:27"
